IMMR_code,Disease,live_17-49,live_50-69,live_70+,live_NA,live_Total,year
125,Essential hypertension (I10),16518,36502,24018,1329,78367,2005
126,Hypertensive heart disease (I11),1251,2370,1439,270,5330,2005
127,Other hypertensive diseases (I12-I15),1391,2406,1411,344,5552,2005
128,"Acute myocardial infarction (I21,I22)",3148,6808,3424,299,13679,2005
129,"Other ischaemic heart disease  (I20,I23-I25)",11159,25762,14436,800,52157,2005
130,Pulmonary embolism (I26),191,267,200,53,711,2005
131,Cor pulmonale (I27.9),228,596,510,49,1383,2005
132,Heart failure (I50),1239,3775,3721,238,8973,2005
134,Cerebroavascular disease (I60-I69),2501,8376,8098,240,19215,2005
135,Atherosclerosis (I70),84,220,250,8,562,2005
136,Arterial embolism and thrombosis (I74),94,148,134,18,394,2005
137,"Other diseases of arteries, artherosclerosis and capillaries",373,472,240,56,1141,2005
125,Essential hypertension (I10),17278,38930,25651,1269,83128,2006
126,Hypertensive heart disease (I11),1359,2743,1698,173,5973,2006
127,Other hypertensive diseases (I12-I15),1297,2751,1508,290,5846,2006
128,"Acute myocardial infarction (I21,I22)",3135,7374,3584,184,14277,2006
129,"Other ischaemic heart disease  (I20,I23-I25)",12764,30978,16773,607,61122,2006
130,Pulmonary embolism (I26),46,89,51,7,193,2006
131,Cor pulmonale (I27.9),173,487,306,20,986,2006
132,Heart failure (I50),1494,4667,4528,240,10929,2006
134,Cerebroavascular disease (I60-I69),2852,9881,9473,281,22487,2006
135,Atherosclerosis (I70),54,78,32,2,166,2006
136,Arterial embolism and thrombosis (I74),61,73,33,3,170,2006
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",412,561,259,47,1279,2006
125,Essential hypertension (I10),17114,39149,25264,1023,82550,2007
126,Hypertensive heart disease (I11),1170,2799,1789,115,5873,2007
127,Other hypertensive diseases (I12-I15),1002,2612,1238,127,4979,2007
128,"Acute myocardial infarction (I21,I22)",3241,8113,3977,112,15443,2007
129,"Other ischaemic heart disease  (I20,I23-I25)",13204,32601,18935,736,65476,2007
130,Pulmonary embolism (I26),73,121,127,17,338,2007
131,Cor pulmonale (I27.9),190,439,337,12,978,2007
132,Heart failure (I50),1524,5022,4701,365,11612,2007
134,Cerebroavascular disease (I60-I69),3071,11330,10220,300,24921,2007
135,Atherosclerosis (I70),45,55,61,5,166,2007
